HALF.INNING,Outs.Inning,Runs.Inning,Team,Home,Pitcher,SP,R_SP,Estimate,League
OAK202108220 4 0,3,0,SFN,0,montf001,0,0,-0.017012466798186122,NL
OAK202108220 4 1,3,0,OAK,1,webbl001,1,0,-0.027451588735154617,AL
OAK202108220 5 0,3,0,SFN,0,montf001,0,0,-0.017012466798186122,NL
OAK202108220 5 1,3,0,OAK,1,webbl001,0,0,-0.027451588735154617,AL
OAK202108220 6 0,3,0,SFN,0,montf001,0,0,-0.017012466798186122,NL
OAK202108220 6 1,3,1,OAK,1,webbl001,3,1,-0.027451588735154617,AL
OAK202108220 7 0,3,0,SFN,0,montf001,0,0,-0.017012466798186122,NL
OAK202108220 7 1,3,0,OAK,1,leond003,0,0,-0.020533657608573726,AL
OAK202108220 8 0,3,2,SFN,0,puk-a001,0,0,0.0045236622888068494,NL
OAK202108220 8 1,3,0,OAK,1,roget002,2,0,-0.025142093958865682,AL
OAK202108220 9 0,3,0,SFN,0,romos001,2,0,3.30796939862975e-4,NL
OAK202108220 9 1,3,0,OAK,1,mcgej001,1,0,-0.009171119698390576,AL
OAK202108230 1 0,3,0,SEA,0,blacp001,0,0,0.009915186071648872,AL
OAK202108230 1 1,3,1,OAK,1,gonzm005,2,1,-0.012362181104035173,AL
OAK202108230 2 0,3,0,SEA,0,blacp001,2,0,0.009915186071648872,AL
OAK202108230 2 1,3,0,OAK,1,gonzm005,0,0,-0.012362181104035173,AL
OAK202108230 3 0,3,0,SEA,0,blacp001,0,0,0.009915186071648872,AL
OAK202108230 3 1,3,0,OAK,1,gonzm005,0,0,-0.012362181104035173,AL
OAK202108230 4 0,3,0,SEA,0,blacp001,0,0,0.009915186071648872,AL
OAK202108230 4 1,3,1,OAK,1,gonzm005,0,0,-0.012362181104035173,AL
OAK202108230 5 0,3,0,SEA,0,blacp001,0,0,0.009915186071648872,AL
OAK202108230 5 1,3,0,OAK,1,gonzm005,0,0,-0.012362181104035173,AL
OAK202108230 6 0,3,2,SEA,0,blacp001,0,0,0.009915186071648872,AL
OAK202108230 6 1,3,1,OAK,1,gonzm005,0,0,-0.012362181104035173,AL
OAK202108230 7 0,3,0,SEA,0,chafa001,0,0,-0.027598827381450766,AL
OAK202108230 7 1,3,0,OAK,1,swane001,1,0,-0.0018559100716909118,AL
OAK202108230 8 0,3,0,SEA,0,romos001,0,0,3.30796939862975e-4,AL
OAK202108230 8 1,3,0,OAK,1,misia001,1,0,-7.352784162739587e-5,AL
OAK202108230 9 0,3,3,SEA,0,trivl001,3,2,-0.01766345313439239,AL
OAK202108230 9 1,3,0,OAK,1,sewap001,0,0,-0.014852315462087007,AL
OAK202108240 1 0,3,0,SEA,0,irvic001,0,0,-0.0027007810127143606,AL
OAK202108240 1 1,3,1,OAK,1,flexc001,2,1,-0.01664801991203434,AL
OAK202108240 2 0,3,1,SEA,0,irvic001,2,1,-0.0027007810127143606,AL
OAK202108240 2 1,3,0,OAK,1,flexc001,0,0,-0.01664801991203434,AL
OAK202108240 3 0,3,2,SEA,0,irvic001,3,2,-0.0027007810127143606,AL
OAK202108240 3 1,3,0,OAK,1,flexc001,0,0,-0.01664801991203434,AL
OAK202108240 4 0,3,0,SEA,0,guerd001,0,0,-0.01057173389470455,AL
OAK202108240 4 1,3,0,OAK,1,flexc001,0,0,-0.01664801991203434,AL
OAK202108240 5 0,3,0,SEA,0,guerd001,0,0,-0.01057173389470455,AL
OAK202108240 5 1,3,0,OAK,1,flexc001,0,0,-0.01664801991203434,AL
OAK202108240 6 0,3,0,SEA,0,guerd001,0,0,-0.01057173389470455,AL
OAK202108240 6 1,3,0,OAK,1,flexc001,0,0,-0.01664801991203434,AL
OAK202108240 7 0,3,0,SEA,0,puk-a001,0,0,0.0045236622888068494,AL
OAK202108240 7 1,3,0,OAK,1,flexc001,1,0,-0.01664801991203434,AL
OAK202108240 8 0,3,2,SEA,0,puk-a001,1,1,0.0045236622888068494,AL
OAK202108240 8 1,3,0,OAK,1,stecd001,0,0,-0.030688950697945108,AL
OAK202108240 9 0,3,0,SEA,0,smitb005,0,0,0.007622070837801695,AL
OAK202108240 9 1,3,0,OAK,1,stecd001,1,0,-0.030688950697945108,AL
OAK202108260 1 0,3,0,NYA,0,kaprj001,0,0,-0.010644618816091645,AL
OAK202108260 1 1,3,0,OAK,1,tailj001,0,0,-0.002426656000898236,AL
OAK202108260 2 0,3,2,NYA,0,kaprj001,0,0,-0.010644618816091645,AL
OAK202108260 2 1,3,0,OAK,1,tailj001,0,0,-0.002426656000898236,AL
OAK202108260 3 0,3,4,NYA,0,kaprj001,2,2,-0.010644618816091645,AL
OAK202108260 3 1,3,2,OAK,1,tailj001,0,0,-0.002426656000898236,AL
OAK202108260 4 0,3,0,NYA,0,kaprj001,0,0,-0.010644618816091645,AL
OAK202108260 4 1,3,3,OAK,1,tailj001,5,3,-0.002426656000898236,AL
OAK202108260 5 0,3,0,NYA,0,kaprj001,0,0,-0.010644618816091645,AL
OAK202108260 5 1,3,1,OAK,1,abrea001,0,0,0.005577552642833495,AL
OAK202108260 6 0,3,0,NYA,0,petiy001,0,0,-0.009246351716431117,AL
OAK202108260 6 1,3,0,OAK,1,holmc001,0,0,4.4494039589978746e-6,AL
OAK202108260 7 0,3,0,NYA,0,chafa001,0,0,-0.027598827381450766,AL
OAK202108260 7 1,3,0,OAK,1,loaij001,0,0,-0.031056242778130513,AL
OAK202108260 8 0,3,0,NYA,0,romos001,2,0,3.30796939862975e-4,AL
OAK202108260 8 1,3,0,OAK,1,loaij001,0,0,-0.031056242778130513,AL
OAK202108260 9 0,3,1,NYA,0,trivl001,1,1,-0.01766345313439239,AL
OAK202108260 9 1,3,0,OAK,1,chapa001,1,0,-0.007054096457345144,AL
OAK202108270 1 0,3,0,NYA,0,manas001,1,0,-0.013565318838180476,AL
OAK202108270 1 1,3,0,OAK,1,coleg001,1,0,-0.02584946561260866,AL
OAK202108270 2 0,3,0,NYA,0,manas001,0,0,-0.013565318838180476,AL
OAK202108270 2 1,3,0,OAK,1,coleg001,0,0,-0.02584946561260866,AL
OAK202108270 3 0,3,0,NYA,0,manas001,0,0,-0.013565318838180476,AL
OAK202108270 3 1,3,0,OAK,1,coleg001,0,0,-0.02584946561260866,AL
OAK202108270 4 0,3,2,NYA,0,manas001,0,0,-0.013565318838180476,AL
OAK202108270 4 1,3,0,OAK,1,coleg001,1,0,-0.02584946561260866,AL
OAK202108270 5 0,3,3,NYA,0,manas001,2,1,-0.013565318838180476,AL
OAK202108270 5 1,3,0,OAK,1,coleg001,2,0,-0.02584946561260866,AL
OAK202108270 6 0,3,0,NYA,0,guerd001,0,0,-0.01057173389470455,AL
OAK202108270 6 1,3,0,OAK,1,coleg001,0,0,-0.02584946561260866,AL
OAK202108270 7 0,3,0,NYA,0,puk-a001,0,0,0.0045236622888068494,AL
OAK202108270 7 1,3,2,OAK,1,rodrj004,2,1,0.0039844998988939765,AL
OAK202108270 8 0,3,0,NYA,0,diekj001,0,0,0.004274538261940613,AL
OAK202108270 8 1,3,0,OAK,1,greec003,0,0,-0.018373852335279387,AL
OAK202108270 9 0,3,3,NYA,0,smitb005,3,2,0.007622070837801695,AL
OAK202108270 9 1,3,0,OAK,1,luetl001,0,0,-0.0035621878597720674,AL
OAK202108280 1 0,3,0,NYA,0,montf001,1,0,-0.017012466798186122,AL
OAK202108280 1 1,3,0,OAK,1,cortn001,0,0,-0.02618696856738583,AL
OAK202108280 2 0,3,0,NYA,0,montf001,0,0,-0.017012466798186122,AL
OAK202108280 2 1,3,2,OAK,1,cortn001,3,2,-0.02618696856738583,AL
OAK202108280 3 0,3,0,NYA,0,montf001,0,0,-0.017012466798186122,AL
OAK202108280 3 1,3,0,OAK,1,cortn001,1,0,-0.02618696856738583,AL
OAK202108280 4 0,3,0,NYA,0,montf001,0,0,-0.017012466798186122,AL
OAK202108280 4 1,3,1,OAK,1,cortn001,0,0,-0.02618696856738583,AL
OAK202108280 5 0,3,0,NYA,0,montf001,0,0,-0.017012466798186122,AL
OAK202108280 5 1,3,0,OAK,1,cortn001,1,0,-0.02618696856738583,AL
OAK202108280 6 0,3,0,NYA,0,montf001,0,0,-0.017012466798186122,AL
OAK202108280 6 1,3,0,OAK,1,cortn001,0,0,-0.02618696856738583,AL
OAK202108280 7 0,3,0,NYA,0,montf001,0,0,-0.017012466798186122,AL
OAK202108280 7 1,3,0,OAK,1,abrea001,1,0,0.005577552642833495,AL
OAK202108280 8 0,3,0,NYA,0,chafa001,0,0,-0.027598827381450766,AL
OAK202108280 8 1,3,0,OAK,1,luetl001,0,0,-0.0035621878597720674,AL
OAK202108280 9 0,3,2,NYA,0,romos001,0,0,3.30796939862975e-4,AL
OAK202108290 1 0,3,0,NYA,0,blacp001,1,0,0.009915186071648872,AL
OAK202108290 1 1,3,0,OAK,1,montj004,0,0,-0.009963921904009992,AL
OAK202108290 2 0,3,0,NYA,0,blacp001,0,0,0.009915186071648872,AL
OAK202108290 2 1,3,0,OAK,1,montj004,1,0,-0.009963921904009992,AL
OAK202108290 3 0,3,0,NYA,0,blacp001,0,0,0.009915186071648872,AL
OAK202108290 3 1,3,0,OAK,1,montj004,0,0,-0.009963921904009992,AL
OAK202108290 4 0,3,0,NYA,0,blacp001,0,0,0.009915186071648872,AL
OAK202108290 4 1,3,1,OAK,1,montj004,2,1,-0.009963921904009992,AL
OAK202108290 5 0,3,0,NYA,0,blacp001,0,0,0.009915186071648872,AL
OAK202108290 5 1,3,0,OAK,1,montj004,1,0,-0.009963921904009992,AL
OAK202108290 6 0,3,0,NYA,0,petiy001,0,0,-0.009246351716431117,AL
OAK202108290 6 1,3,0,OAK,1,montj004,0,0,-0.009963921904009992,AL
OAK202108290 7 0,3,1,NYA,0,diekj001,2,1,0.004274538261940613,AL
OAK202108290 7 1,3,0,OAK,1,loaij001,2,0,-0.031056242778130513,AL
OAK202108290 8 0,3,0,NYA,0,guerd001,0,0,-0.01057173389470455,AL
OAK202108290 8 1,3,2,OAK,1,greec003,1,1,-0.018373852335279387,AL
OAK202108290 9 0,3,0,NYA,0,chafa001,0,0,-0.027598827381450766,AL
OAK202109070 1 0,3,1,CHA,0,kaprj001,3,1,-0.010644618816091645,AL
OAK202109070 1 1,3,1,OAK,1,lambj003,1,1,0.0038255173132875054,AL
OAK202109070 2 0,3,0,CHA,0,kaprj001,0,0,-0.010644618816091645,AL
OAK202109070 2 1,3,0,OAK,1,lambj003,1,0,0.0038255173132875054,AL
OAK202109070 3 0,3,0,CHA,0,kaprj001,2,0,-0.010644618816091645,AL
OAK202109070 3 1,3,0,OAK,1,lambj003,0,0,0.0038255173132875054,AL
OAK202109070 4 0,3,0,CHA,0,kaprj001,0,0,-0.010644618816091645,AL
OAK202109070 4 1,3,0,OAK,1,lambj003,0,0,0.0038255173132875054,AL
OAK202109070 5 0,3,3,CHA,0,puk-a001,4,3,0.0045236622888068494,AL
OAK202109070 5 1,3,0,OAK,1,lambj003,0,0,0.0038255173132875054,AL
OAK202109070 6 0,3,0,CHA,0,jeffd001,0,0,-0.010572427666194236,AL
OAK202109070 6 1,3,0,OAK,1,crocg001,0,0,-0.007366220315514098,AL
OAK202109070 7 0,3,0,CHA,0,jeffd001,1,0,-0.010572427666194236,AL
OAK202109070 7 1,3,0,OAK,1,teper001,0,0,-0.02415013947247131,AL
OAK202109070 8 0,3,2,CHA,0,jeffd001,2,2,-0.010572427666194236,AL
OAK202109070 8 1,3,2,OAK,1,burrr002,2,1,-0.009417653772785582,AL
OAK202109070 9 0,3,0,CHA,0,guerd001,1,0,-0.01057173389470455,AL
OAK202109070 9 1,3,0,OAK,1,hendl001,0,0,-0.023204332858172166,AL
OAK202109080 1 0,3,0,CHA,0,montf001,0,0,-0.017012466798186122,AL
OAK202109080 1 1,3,0,OAK,1,keucd001,0,0,0.013467980200860511,AL
OAK202109080 2 0,3,0,CHA,0,montf001,1,0,-0.017012466798186122,AL
OAK202109080 2 1,3,1,OAK,1,keucd001,0,0,0.013467980200860511,AL
OAK202109080 3 0,3,0,CHA,0,montf001,0,0,-0.017012466798186122,AL
OAK202109080 3 1,3,0,OAK,1,keucd001,1,0,0.013467980200860511,AL
OAK202109080 4 0,3,0,CHA,0,montf001,0,0,-0.017012466798186122,AL
OAK202109080 4 1,3,1,OAK,1,keucd001,1,1,0.013467980200860511,AL
OAK202109080 5 0,3,1,CHA,0,montf001,3,1,-0.017012466798186122,AL
OAK202109080 5 1,3,1,OAK,1,keucd001,2,1,0.013467980200860511,AL
OAK202109080 6 0,3,0,CHA,0,montf001,1,0,-0.017012466798186122,AL
OAK202109080 6 1,3,2,OAK,1,keucd001,1,1,0.013467980200860511,AL
OAK202109080 7 0,3,0,CHA,0,montf001,0,0,-0.017012466798186122,AL
OAK202109080 7 1,3,0,OAK,1,ruizj001,0,0,0.0028968898980878746,AL
OAK202109080 8 0,3,0,CHA,0,chafa001,0,0,-0.027598827381450766,AL
OAK202109080 8 1,3,0,OAK,1,wrigm001,1,0,7.766588718555082e-4,AL
OAK202109080 9 0,3,0,CHA,0,chafa001,1,0,-0.027598827381450766,AL
OAK202109090 1 0,3,0,CHA,0,manas001,1,0,-0.013565318838180476,AL
OAK202109090 1 1,3,0,OAK,1,loper003,2,0,-0.0067725440697636,AL
OAK202109090 2 0,3,0,CHA,0,manas001,0,0,-0.013565318838180476,AL
OAK202109090 2 1,3,1,OAK,1,loper003,2,1,-0.0067725440697636,AL
OAK202109090 3 0,3,1,CHA,0,manas001,1,1,-0.013565318838180476,AL
OAK202109090 3 1,3,2,OAK,1,loper003,2,2,-0.0067725440697636,AL
OAK202109090 4 0,3,0,CHA,0,manas001,0,0,-0.013565318838180476,AL
OAK202109090 4 1,3,0,OAK,1,loper003,1,0,-0.0067725440697636,AL
OAK202109090 5 0,3,0,CHA,0,manas001,0,0,-0.013565318838180476,AL
OAK202109090 5 1,3,0,OAK,1,loper003,0,0,-0.0067725440697636,AL
OAK202109090 6 0,3,0,CHA,0,manas001,0,0,-0.013565318838180476,AL
OAK202109090 6 1,3,0,OAK,1,burrr002,0,0,-0.009417653772785582,AL
OAK202109090 7 0,3,0,CHA,0,manas001,1,0,-0.013565318838180476,AL
OAK202109090 7 1,3,0,OAK,1,bumma001,0,0,-0.0053978456705057395,AL
OAK202109090 8 0,3,0,CHA,0,romos001,0,0,3.30796939862975e-4,AL
OAK202109090 8 1,3,0,OAK,1,teper001,0,0,-0.02415013947247131,AL
OAK202109090 9 0,3,0,CHA,0,chafa001,1,0,-0.027598827381450766,AL
OAK202109100 1 0,3,1,TEX,0,blacp001,2,1,0.009915186071648872,AL
OAK202109100 1 1,3,0,OAK,1,ottog001,0,0,0.020673604243609933,AL
OAK202109100 2 0,3,0,TEX,0,blacp001,0,0,0.009915186071648872,AL
OAK202109100 2 1,3,6,OAK,1,ottog001,5,5,0.020673604243609933,AL
OAK202109100 3 0,3,3,TEX,0,blacp001,2,2,0.009915186071648872,AL
OAK202109100 3 1,3,0,OAK,1,ottog001,0,0,0.020673604243609933,AL
OAK202109100 4 0,3,0,TEX,0,guerd001,0,0,-0.01057173389470455,AL
OAK202109100 4 1,3,2,OAK,1,ottog001,2,2,0.020673604243609933,AL
OAK202109100 5 0,3,0,TEX,0,guerd001,0,0,-0.01057173389470455,AL
OAK202109100 5 1,3,2,OAK,1,yangh001,3,2,0.011726111266055599,AL
OAK202109100 6 0,3,0,TEX,0,trivl001,0,0,-0.01766345313439239,AL
OAK202109100 6 1,3,0,OAK,1,dunnd001,1,0,-0.003697699134021839,AL
OAK202109100 7 0,3,0,TEX,0,petiy001,0,0,-0.009246351716431117,AL
OAK202109100 7 1,3,0,OAK,1,santd003,2,0,0.0027021830867384206,AL
OAK202109100 8 0,3,0,TEX,0,diekj001,0,0,0.004274538261940613,AL
OAK202109100 8 1,3,0,OAK,1,sborj002,0,0,-0.002938920013383467,AL
OAK202109100 9 0,3,1,TEX,0,smitb005,1,0,0.007622070837801695,AL
OAK202109110 1 0,3,0,TEX,0,irvic001,0,0,-0.0027007810127143606,AL
OAK202109110 1 1,3,1,OAK,1,benjw001,0,0,0.02059340143156658,AL
OAK202109110 2 0,3,0,TEX,0,irvic001,2,0,-0.0027007810127143606,AL
OAK202109110 2 1,3,1,OAK,1,benjw001,1,1,0.02059340143156658,AL
OAK202109110 3 0,3,0,TEX,0,irvic001,0,0,-0.0027007810127143606,AL
OAK202109110 3 1,3,1,OAK,1,benjw001,0,0,0.02059340143156658,AL
OAK202109110 4 0,3,2,TEX,0,irvic001,1,1,-0.0027007810127143606,AL
OAK202109110 4 1,3,3,OAK,1,benjw001,2,1,0.02059340143156658,AL
OAK202109110 5 0,3,0,TEX,0,irvic001,0,0,-0.0027007810127143606,AL
OAK202109110 5 1,3,0,OAK,1,cottj001,0,0,-0.0073713668266105455,AL
OAK202109110 6 0,3,0,TEX,0,irvic001,0,0,-0.0027007810127143606,AL
OAK202109110 6 1,3,0,OAK,1,cottj001,1,0,-0.0073713668266105455,AL
OAK202109110 7 0,3,0,TEX,0,irvic001,0,0,-0.0027007810127143606,AL
OAK202109110 7 1,3,0,OAK,1,martb002,0,0,7.261106706159088e-4,AL
OAK202109110 8 0,3,5,TEX,0,romos001,2,2,3.30796939862975e-4,AL
OAK202109110 8 1,3,0,OAK,1,patts002,0,0,7.083469625721596e-4,AL
OAK202109110 9 0,3,1,TEX,0,petiy001,0,0,-0.009246351716431117,AL
OAK202109110 9 1,3,0,OAK,1,barlj001,1,0,-0.012387467121265452,AL
OAK202109120 1 0,3,0,TEX,0,kaprj001,0,0,-0.010644618816091645,AL
OAK202109120 1 1,3,0,OAK,1,heart001,1,0,-4.077341410148156e-5,AL
OAK202109120 2 0,3,0,TEX,0,kaprj001,1,0,-0.010644618816091645,AL
OAK202109120 2 1,3,0,OAK,1,heart001,0,0,-4.077341410148156e-5,AL
OAK202109120 3 0,3,3,TEX,0,kaprj001,4,3,-0.010644618816091645,AL
OAK202109120 3 1,3,0,OAK,1,heart001,0,0,-4.077341410148156e-5,AL
OAK202109120 4 0,3,1,TEX,0,kaprj001,2,1,-0.010644618816091645,AL
OAK202109120 4 1,3,0,OAK,1,heart001,0,0,-4.077341410148156e-5,AL
OAK202109120 5 0,3,0,TEX,0,jeffd001,0,0,-0.010572427666194236,AL
OAK202109120 5 1,3,1,OAK,1,heart001,0,0,-4.077341410148156e-5,AL
OAK202109120 6 0,3,0,TEX,0,jeffd001,1,0,-0.010572427666194236,AL
OAK202109120 6 1,3,2,OAK,1,heart001,1,1,-4.077341410148156e-5,AL
OAK202109120 7 0,3,0,TEX,0,jeffd001,0,0,-0.010572427666194236,AL
OAK202109120 7 1,3,0,OAK,1,santd003,0,0,0.0027021830867384206,AL
OAK202109120 8 0,3,0,TEX,0,diekj001,0,0,0.004274538261940613,AL
OAK202109120 8 1,3,0,OAK,1,santd003,0,0,0.0027021830867384206,AL
OAK202109120 9 0,3,0,TEX,0,trivl001,1,0,-0.01766345313439239,AL
OAK202109120 9 1,3,0,OAK,1,barlj001,0,0,-0.012387467121265452,AL
OAK202109200 1 0,3,0,SEA,0,manas001,1,0,-0.013565318838180476,AL
OAK202109200 1 1,3,0,OAK,1,andet002,0,0,-0.0018855910160658236,AL
OAK202109200 2 0,3,0,SEA,0,manas001,0,0,-0.013565318838180476,AL
OAK202109200 2 1,3,0,OAK,1,andet002,0,0,-0.0018855910160658236,AL
OAK202109200 3 0,3,3,SEA,0,manas001,5,3,-0.013565318838180476,AL
OAK202109200 3 1,3,1,OAK,1,andet002,2,1,-0.0018855910160658236,AL
OAK202109200 4 0,3,0,SEA,0,manas001,0,0,-0.013565318838180476,AL
OAK202109200 4 1,3,0,OAK,1,andet002,0,0,-0.0018855910160658236,AL
OAK202109200 5 0,3,1,SEA,0,manas001,1,1,-0.013565318838180476,AL
OAK202109200 5 1,3,0,OAK,1,andet002,0,0,-0.0018855910160658236,AL
OAK202109200 6 0,3,0,SEA,0,acevd001,0,0,-0.004135293697512888,AL
OAK202109200 6 1,3,0,OAK,1,andet002,0,0,-0.0018855910160658236,AL
OAK202109200 7 0,3,0,SEA,0,acevd001,1,0,-0.004135293697512888,AL
OAK202109200 7 1,3,0,OAK,1,andet002,0,0,-0.0018855910160658236,AL
OAK202109200 8 0,3,0,SEA,0,molls001,0,0,-0.0051191257218635615,AL
OAK202109200 8 1,3,1,OAK,1,castd002,2,1,-0.01122481745177961,AL
OAK202109200 9 0,3,0,SEA,0,guerd001,0,0,-0.01057173389470455,AL
OAK202109200 9 1,3,0,OAK,1,sewap001,0,0,-0.014852315462087007,AL
OAK202109210 1 0,3,0,SEA,0,blacp001,1,0,0.009915186071648872,AL
OAK202109210 1 1,3,1,OAK,1,gonzm005,0,0,-0.012362181104035173,AL
OAK202109210 2 0,3,1,SEA,0,blacp001,1,1,0.009915186071648872,AL
OAK202109210 2 1,3,0,OAK,1,gonzm005,0,0,-0.012362181104035173,AL
OAK202109210 3 0,3,0,SEA,0,blacp001,1,0,0.009915186071648872,AL
OAK202109210 3 1,3,0,OAK,1,gonzm005,0,0,-0.012362181104035173,AL
OAK202109210 4 0,3,3,SEA,0,blacp001,2,2,0.009915186071648872,AL
OAK202109210 4 1,3,1,OAK,1,gonzm005,1,0,-0.012362181104035173,AL
OAK202109210 5 0,3,0,SEA,0,molls001,0,0,-0.0051191257218635615,AL
OAK202109210 5 1,3,0,OAK,1,gonzm005,0,0,-0.012362181104035173,AL
OAK202109210 6 0,3,0,SEA,0,molls001,0,0,-0.0051191257218635615,AL
OAK202109210 6 1,3,0,OAK,1,gonzm005,0,0,-0.012362181104035173,AL
OAK202109210 7 0,3,0,SEA,0,petiy001,1,0,-0.009246351716431117,AL
OAK202109210 7 1,3,0,OAK,1,sadlc002,0,0,-0.031893886331351734,AL
OAK202109210 8 0,3,0,SEA,0,diekj001,0,0,0.004274538261940613,AL
OAK202109210 8 1,3,0,OAK,1,sewap001,1,0,-0.014852315462087007,AL
OAK202109210 9 0,3,1,SEA,0,romos001,0,0,3.30796939862975e-4,AL
OAK202109210 9 1,3,0,OAK,1,stecd001,1,0,-0.030688950697945108,AL
OAK202109220 1 0,3,0,SEA,0,irvic001,0,0,-0.0027007810127143606,AL
OAK202109220 1 1,3,0,OAK,1,flexc001,0,0,-0.01664801991203434,AL
OAK202109220 2 0,3,0,SEA,0,irvic001,1,0,-0.0027007810127143606,AL
OAK202109220 2 1,3,0,OAK,1,flexc001,0,0,-0.01664801991203434,AL
OAK202109220 3 0,3,0,SEA,0,irvic001,0,0,-0.0027007810127143606,AL
OAK202109220 3 1,3,0,OAK,1,flexc001,0,0,-0.01664801991203434,AL
OAK202109220 4 0,3,2,SEA,0,irvic001,1,1,-0.0027007810127143606,AL
OAK202109220 4 1,3,0,OAK,1,flexc001,0,0,-0.01664801991203434,AL
OAK202109220 5 0,3,1,SEA,0,irvic001,2,0,-0.0027007810127143606,AL
OAK202109220 5 1,3,1,OAK,1,flexc001,1,0,-0.01664801991203434,AL
OAK202109220 6 0,3,0,SEA,0,irvic001,1,0,-0.0027007810127143606,AL
OAK202109220 6 1,3,0,OAK,1,flexc001,0,0,-0.01664801991203434,AL
OAK202109220 7 0,3,1,SEA,0,guerd001,1,1,-0.01057173389470455,AL
OAK202109220 7 1,3,0,OAK,1,flexc001,0,0,-0.01664801991203434,AL
OAK202109220 8 0,3,0,SEA,0,felim001,1,0,0.006955843074322074,AL
OAK202109220 8 1,3,0,OAK,1,castd002,0,0,-0.01122481745177961,AL
OAK202109220 9 0,3,0,SEA,0,acevd001,0,0,-0.004135293697512888,AL
OAK202109220 9 1,3,0,OAK,1,stecd001,1,0,-0.030688950697945108,AL
OAK202109230 1 0,3,0,SEA,0,bassc001,1,0,-0.0305812197755702,AL
OAK202109230 1 1,3,0,OAK,1,kikuy001,1,0,-0.00434107302027373,AL
OAK202109230 2 0,3,0,SEA,0,bassc001,0,0,-0.0305812197755702,AL
OAK202109230 2 1,3,1,OAK,1,kikuy001,1,1,-0.00434107302027373,AL
OAK202109230 3 0,3,0,SEA,0,bassc001,0,0,-0.0305812197755702,AL
OAK202109230 3 1,3,2,OAK,1,kikuy001,1,1,-0.00434107302027373,AL
OAK202109230 4 0,3,1,SEA,0,kaprj001,1,0,-0.010644618816091645,AL
OAK202109230 4 1,3,1,OAK,1,ramiy002,1,0,0.0033454675180109965,AL
OAK202109230 5 0,3,2,SEA,0,kaprj001,0,0,-0.010644618816091645,AL
OAK202109230 5 1,3,0,OAK,1,smitj002,0,0,0.012652031723543808,AL
OAK202109230 6 0,3,3,SEA,0,diekj001,1,0,0.004274538261940613,AL
OAK202109230 6 1,3,0,OAK,1,sadlc002,0,0,-0.031893886331351734,AL
OAK202109230 7 0,3,0,SEA,0,guerd001,0,0,-0.01057173389470455,AL
OAK202109230 7 1,3,0,OAK,1,sadlc002,1,0,-0.031893886331351734,AL
OAK202109230 8 0,3,0,SEA,0,chafa001,0,0,-0.027598827381450766,AL
OAK202109230 8 1,3,0,OAK,1,castd002,1,0,-0.01122481745177961,AL
OAK202109230 9 0,3,0,SEA,0,trivl001,0,0,-0.01766345313439239,AL
OAK202109230 9 1,3,1,OAK,1,sewap001,0,0,-0.014852315462087007,AL
OAK202109240 1 0,3,1,HOU,0,montf001,1,1,-0.017012466798186122,AL
OAK202109240 1 1,3,0,OAK,1,bielb001,2,0,0.0023401531482939984,AL
OAK202109240 2 0,3,0,HOU,0,montf001,0,0,-0.017012466798186122,AL
OAK202109240 2 1,3,0,OAK,1,bielb001,0,0,0.0023401531482939984,AL
OAK202109240 3 0,3,1,HOU,0,montf001,0,0,-0.017012466798186122,AL
OAK202109240 3 1,3,3,OAK,1,bielb001,3,3,0.0023401531482939984,AL
OAK202109240 4 0,3,0,HOU,0,montf001,0,0,-0.017012466798186122,AL
OAK202109240 4 1,3,0,OAK,1,solop001,0,0,-0.011503704663105276,AL
OAK202109240 5 0,3,0,HOU,0,montf001,0,0,-0.017012466798186122,AL
OAK202109240 5 1,3,0,OAK,1,solop001,0,0,-0.011503704663105276,AL
OAK202109240 6 0,3,0,HOU,0,montf001,0,0,-0.017012466798186122,AL
OAK202109240 6 1,3,0,OAK,1,solop001,0,0,-0.011503704663105276,AL
OAK202109240 7 0,3,0,HOU,0,montf001,2,0,-0.017012466798186122,AL
OAK202109240 7 1,3,6,OAK,1,garcy001,4,4,0.003817107685297693,AL
OAK202109240 8 0,3,0,HOU,0,petiy001,0,0,-0.009246351716431117,AL
OAK202109240 8 1,3,5,OAK,1,marts003,5,4,0.0075539088246535414,AL
OAK202109240 9 0,3,0,HOU,0,acevd001,2,0,-0.004135293697512888,AL
OAK202109250 1 0,3,0,HOU,0,manas001,1,0,-0.013565318838180476,AL
OAK202109250 1 1,3,0,OAK,1,valdf001,0,0,-0.018830887727453918,AL
OAK202109250 2 0,3,0,HOU,0,manas001,0,0,-0.013565318838180476,AL
OAK202109250 2 1,3,0,OAK,1,valdf001,0,0,-0.018830887727453918,AL
OAK202109250 3 0,3,0,HOU,0,manas001,0,0,-0.013565318838180476,AL
OAK202109250 3 1,3,0,OAK,1,valdf001,1,0,-0.018830887727453918,AL
OAK202109250 4 0,3,0,HOU,0,manas001,0,0,-0.013565318838180476,AL
OAK202109250 4 1,3,0,OAK,1,valdf001,0,0,-0.018830887727453918,AL
OAK202109250 5 0,3,0,HOU,0,manas001,0,0,-0.013565318838180476,AL
OAK202109250 5 1,3,0,OAK,1,valdf001,0,0,-0.018830887727453918,AL
OAK202109250 6 0,3,0,HOU,0,manas001,0,0,-0.013565318838180476,AL
OAK202109250 6 1,3,0,OAK,1,valdf001,1,0,-0.018830887727453918,AL
OAK202109250 7 0,3,1,HOU,0,manas001,0,0,-0.013565318838180476,AL
